CBO;Cargo;Jornada;Piso;Média;Maior;Salário/Hora
203010;Ornitólogo;44;1656,67;2333,34;3526,22;10,66
262610;Orquestrador;41;1628,40;2293,52;3466,03;11,23
322505;Ortesista;41;1344,39;1893,51;2861,53;9,22
223240;Ortodontista;35;2341,34;3297,67;4983,53;18,78
223240;Ortodontólogo;35;2341,34;3297,67;4983,53;18,78
225270;Ortopedista;28;5693,49;8019,00;12118,55;57,6
223240;Ortopedista maxilar;35;2341,34;3297,67;4983,53;18,78
223910;Ortoptista;27;1399,88;1971,67;2979,64;14,49
263105;Osho;42;1851,01;2607,06;3939,87;12,49
631320;Ostreicultor;44;1161,28;1635,60;2471,77;7,43
225275;Otorrino;30;5226,63;7361,45;11124,85;48,78
225275;Otorrinolaringologista;30;5226,63;7361,45;11124,85;48,78
751125;Ourives;44;965,25;1359,51;2054,52;6,19
751125;Ourives de bijouteria;44;965,25;1359,51;2054,52;6,19
751125;Ourives montador;44;965,25;1359,51;2054,52;6,19
142340;Ouvidor;42;2086,97;2939,40;4442,11;13,99
613210;Ovinocultor - empregador;44;954;1155,40;1746,08;5,25
623210;Ovinocultor - exclusive conta própria;44;954;1243,94;1879,88;5,67
613210;Ovinocultor cabanheiro;44;954;1155,40;1746,08;5,25
613210;Ovinocultor matrizeiro;44;954;1155,40;1746,08;5,25
724310;Oxicortador;44;1227,34;1728,65;2612,38;7,87
724310;Oxicortador a mão e a máquina;44;1227,34;1728,65;2612,38;7,87
723240;Oxidador;44;1597,49;2249,99;3400,25;10,27
848305;Padeiro;44;995,38;1401,95;2118,66;6,41
848310;Padeiro confeiteiro;44;1020,12;1436,79;2171,32;6,57
515110;Padioleiro-enfermeiro;41;954;1237,45;1870,08;6,09
263105;Padre;42;1851,01;2607,06;3939,87;12,49
263105;Padrinho de umbanda;42;1851,01;2607,06;3939,87;12,49
765010;Padronista de chapéus;44;954;1187,78;1795,01;5,4
765225;Padronizador de velas de embarcações;44;956,63;1347,36;2036,17;6,12
263105;Pagé;42;1851,01;2607,06;3939,87;12,49
768620;Paginador;43;1034,28;1456,73;2201,45;6,75
516205;Pajém (baby-sitter em início de carreira);42;954;1293,09;1954,15;6,15
762335;Palecionador de couros e peles;43;954;1112,03;1680,53;5,19
251105;Paleetnólogo;43;3607,05;5080,36;7677,59;23,51
376245;Palhaço;44;1597,50;2250,00;3400,27;10,23
612720;Palmicultor;44;994;1400,00;2115,72;6,36
632420;Palmiteiro;44;954;1123,07;1697,22;5,1
519905;Panfleteiro;44;954;1269,66;1918,74;5,83
848305;Panificador;44;995,38;1401,95;2118,66;6,41
613130;Pantaneiro;44;1411,99;1988,71;3005,40;9,04
623125;Pantaneiro - exclusive conta própria e empregador;44;962,03;1354,97;2047,67;6,17
766145;Pantografista;44;1349,18;1900,25;2871,72;8,72
141410;Papeleiro (comércio varejista);44;1070,09;1507,16;2277,67;6,9
351815;Papiloscopista policial;37;1191,03;1677,50;2535,09;9,07
376230;Paradista;44;954;954;1441,71;4,34
811335;Parafinador;44;954;1340,71;2026,13;6,09
811335;Parafineiro;44;954;1340,71;2026,13;6,09
763005;Paramenteiro - alfaite;44;1310,81;1846,21;2790,05;8,46
516810;Paranormal;44;954;1200,00;1813,48;5,45
516810;Parapsicólogo;44;954;1200,00;1813,48;5,45
613305;Parceiro - na criação de aves - empregador;44;954;1211,98;1831,58;5,51
613110;Parceiro - na criação de gado bovino - empregador;44;1007,44;1418,93;2144,33;6,47
623420;Parceiro do bicho-da-seda;44;954;1220,48;1844,43;5,55
611005;Parceiro na agropecuária - conta própria;44;954;1135,15;1715,48;5,17
621005;Parceiro na agropecuária - exclusive conta própria e empregador;44;954;1181,50;1785,52;5,38
613005;Parceiro na pecuária;44;954;1278,80;1932,55;5,82
612005;Parceiro polivalente;44;954;1305,38;1972,72;5,94
263105;Pároco;42;1851,01;2607,06;3939,87;12,49
841315;Parozeiro;44;1022,95;1440,77;2177,33;6,55
515115;Parteira;44;979,09;1379,00;2083,99;6,27
515115;Parteira leiga;44;979,09;1379,00;2083,99;6,27
515115;Parteira prática;44;979,09;1379,00;2083,99;6,27
351410;Partidor judicial;41;1322,55;1862,75;2815,04;9,03
376215;Partner (circo);43;1101,39;1551,25;2344,30;7,22
763325;Passadeira de peças confeccionadas;44;954;1217,76;1840,32;5,55
516415;Passador - no serviço do vestuário;44;954;1193,55;1803,73;5,44
516415;Passador a ferro a vapor;44;954;1193,55;1803,73;5,44
516415;Passador de amostras de roupas;44;954;1193,55;1803,73;5,44
513405;Passador de guarnição;43;954;1239,33;1872,91;5,72
516415;Passador de roupas;44;954;1193,55;1803,73;5,44
516325;Passador de roupas à prensa;44;954;1204,69;1820,56;5,51
516325;Passador de roupas em calandra;44;954;1204,69;1820,56;5,51
516325;Passador de roupas em geral;44;954;1204,69;1820,56;5,51
516325;Passador de roupas em manequim;44;954;1204,69;1820,56;5,51
516415;Passador de tecidos;44;954;1193,55;1803,73;5,44
761360;Passamaneiro a máquina;44;954;1146,21;1732,19;5,21
848315;Pasteleiro;43;954;1269,13;1917,95;5,84
848205;Pasteurizador;44;954;1293,39;1954,61;5,89
716515;Pastilheiro;44;1185,56;1669,80;2523,45;7,64
623210;Pastor - na pecuária;44;954;1243,94;1879,88;5,67
263105;Pastor evangélico;42;1851,01;2607,06;3939,87;12,49
263110;Pastor evangelista;43;1324,58;1865,60;2819,35;8,76
848315;Patisseiro;43;954;1269,13;1917,95;5,84
225325;Patologista;25;3406,63;4798,08;7251,00;38,03
225335;Patologista clínico;38;5396,16;7600,23;11485,70;40,49
341220;Patrão de pesca de alto-mar;44;1881,72;2650,30;4005,22;12,06
341225;Patrão de pesca na navegação interior;44;2156,38;3037,16;4589,85;13,81
715130;Patroleiro;44;1671,90;2354,79;3558,63;10,72
715130;Patroleiro de pavimentação;44;1671,90;2354,79;3558,63;10,72
715130;Patroleiro de terraplanagem;44;1671,90;2354,79;3558,63;10,72
715140;Pavimentador;44;1279,41;1801,98;2723,21;8,2
783230;Peador (trabalhador portuário);43;1089,79;1534,92;2319,62;7,19
623105;Peão (asininos e muares);44;954;1207,26;1824,44;5,49
623120;Peão (bubalinos);44;954;1223,76;1849,38;5,57
623125;Peão (eqüinos);44;962,03;1354,97;2047,67;6,17
621005;Peão - na agropecuária;44;954;1181,50;1785,52;5,38
377105;Peão de boiadeiro;43;4203,83;5920,88;8947,82;27,83
623015;Peão de cavalo;44;953,5;1342,96;2029,52;6,11
623015;Peão de estábulo;44;953,5;1342,96;2029,52;6,11
623110;Peão de pecuária;44;954;1272,61;1923,21;5,79
613110;Pecuário - na criação de gado bovino - empregador;44;1007,44;1418,93;2144,33;6,47
613005;Pecuarista;44;954;1278,80;1932,55;5,82
613105;Pecuarista - na criação de asininos;44;954;1108,00;1674,44;5,04
613205;Pecuarista - na criação de caprinos - empregador;36;1065,00;1500,00;2266,85;8,33
613110;Pecuarista - na criação de gado bovino - empregador;44;1007,44;1418,93;2144,33;6,47
613105;Pecuarista - na criação de muares;44;954;1108,00;1674,44;5,04
613210;Pecuarista - na criação de ovinos;44;954;1155,40;1746,08;5,25
613215;Pecuarista - na criação de suínos empregador;44;954;1304,22;1970,98;5,96
613115;Pecuarista de leite;44;954;1284,03;1940,46;5,84
632405;Pecunheiro;44;954;1136,53;1717,57;5,21
239415;Pedagogo;39;1645,49;2317,59;3502,41;12,03
239225;Pedagogo em educação especial de cegos;34;1466,30;2065,21;3121,01;12,05
239205;Pedagogo em educação especial de surdos;34;1449,78;2041,94;3085,85;12,04
239210;Pedagogo especializado em deficiência física;28;1241,19;1748,15;2641,85;12,71
239215;Pedagogo especializado em deficiência mental;28;1363,94;1921,04;2903,14;13,51
239205;Pedagogo especializado em deficientes da áudio-comunicação;34;1449,78;2041,94;3085,85;12,04
225124;Pediatra;26;5602,08;7890,25;11923,98;60,46
516140;Pedicure;43;954;1318,40;1992,41;6,08
516140;Pedicuro;43;954;1318,40;1992,41;6,08
715210;Pedreiro;44;1162,06;1636,70;2473,43;7,45
715215;Pedreiro (chaminés industriais);44;1098,96;1547,84;2339,14;7,06
715220;Pedreiro (material refratário);44;1313,54;1850,06;2795,86;8,41
715225;Pedreiro (mineração);44;1097,63;1545,96;2336,31;7,05
715210;Pedreiro de acabamento;44;1162,06;1636,70;2473,43;7,45
715230;Pedreiro de alvenaria;44;1174,29;1653,93;2499,47;7,52
715215;Pedreiro de chaminés;44;1098,96;1547,84;2339,14;7,06
715210;Pedreiro de concreto;44;1162,06;1636,70;2473,43;7,45
992220;Pedreiro de conservação de vias permanentes (exceto trilhos);44;1059,16;1491,78;2254,42;6,79
715230;Pedreiro de edificações;44;1174,29;1653,93;2499,47;7,52
715220;Pedreiro de forno;44;1313,54;1850,06;2795,86;8,41
715210;Pedreiro de manutenção e conservação;44;1162,06;1636,70;2473,43;7,45
715225;Pedreiro de mineração;44;1097,63;1545,96;2336,31;7,05
715210;Pedreiro de reforma geral;44;1162,06;1636,70;2473,43;7,45
621005;Pegador de animais - na agropecuária;44;954;1181,50;1785,52;5,38
519920;Pegador de bola;40;954;1073,52;1622,34;5,41
263105;Pegigan;42;1851,01;2607,06;3939,87;12,49
141410;Peixeiro (comércio varejista);44;1070,09;1507,16;2277,67;6,9
141410;Peleteiro (comércio varejista);44;1070,09;1507,16;2277,67;6,9
241025;Penalista;31;2466,90;3474,50;5250,77;22,18
621005;Peneirador - na agropecuária;44;954;1181,50;1785,52;5,38
632315;Peneirador de vinho de bacaba;44;954;983;1485,54;4,47
722325;Peneireiro - na fundição;44;1063,23;1497,51;2263,09;6,82
613005;Pequeno produtor rural;44;954;1278,80;1932,55;5,82
325015;Perfumista;44;954;1198,00;1810,46;5,47
761366;Perfurador de cartões jacquard;44;954;1250,00;1889,04;5,68
711320;Perfurador de poços artesianos;44;1030,33;1451,17;2193,05;6,61
223570;Perfusionista;40;4422,64;6229,08;9413,57;31,51
223248;Periodontista;29;3000,90;4226,63;6387,40;29,66
252215;Perito assistente (contador);44;3876,05;5459,22;8250,14;25,03
354415;Perito avaliador de bens móveis;44;1262,18;1777,72;2686,54;8,17
252215;Perito contábil;44;3876,05;5459,22;8250,14;25,03
252215;Perito contador;44;3876,05;5459,22;8250,14;25,03
204105;Perito criminal;40;2769,00;3900,00;5893,80;19,5
204105;Perito criminalístico;40;2769,00;3900,00;5893,80;19,5
204105;Perito criminalístico engenheiro;40;2769,00;3900,00;5893,80;19,5
204105;Perito criminalístico químico;40;2769,00;3900,00;5893,80;19,5
252215;Perito de balanço;44;3876,05;5459,22;8250,14;25,03
251205;Perito econômico;42;3973,44;5596,39;8457,43;26,74
351815;Perito em identificação;37;1191,03;1677,50;2535,09;9,07
252215;Perito judicial contábil;44;3876,05;5459,22;8250,14;25,03
252215;Perito liquidador (contador);44;3876,05;5459,22;8250,14;25,03
204105;Perito oficial;40;2769,00;3900,00;5893,80;19,5
351815;Perito papiloscopista;37;1191,03;1677,50;2535,09;9,07
224120;Personal treanning;36;1451,32;2044,12;3089,13;11,47
414115;Pesador;43;983,47;1385,17;2093,31;6,48
631105;Pescador artesanal de água doce;44;1094,01;1540,86;2328,59;7,06
631020;Pescador artesanal de camarões;44;954;1200,73;1814,57;5,46
631020;Pescador artesanal de peixes;44;954;1200,73;1814,57;5,46
631020;Pescador artesanal de peixes e camaões com rede de calão;44;954;1200,73;1814,57;5,46
631020;Pescador artesanal de peixes e camarões;44;954;1200,73;1814,57;5,46
631020;Pescador artesanal de peixes e camarões com covos;44;954;1200,73;1814,57;5,46
631020;Pescador artesanal de peixes e camarões com espinhel;44;954;1200,73;1814,57;5,46
631020;Pescador artesanal de peixes e camarões com redes e linhas;44;954;1200,73;1814,57;5,46
631020;Pescador artesanal de peixes e camarões em currais;44;954;1200,73;1814,57;5,46
631020;Pescador de espinhel (embarcações de pesca);44;954;1200,73;1814,57;5,46
631020;Pescador de linhas (embarcações de pesca);44;954;1200,73;1814,57;5,46
631020;Pescador de peixes e camarões com redes;44;954;1200,73;1814,57;5,46
631020;Pescador de peixes e camarões em embarcações de pequeno porte;44;954;1200,73;1814,57;5,46
631020;Pescador de tarrafa (peixes e camarões);44;954;1200,73;1814,57;5,46
631205;Pescador industrial;44;1138,11;1602,97;2422,46;7,29
631210;Pescador profissional;44;1133,66;1596,70;2412,99;7,27
848520;Pescoceiro em matadouro;44;954;1248,17;1886,26;5,69
203025;Pesquisador botânico;44;1571,89;2213,92;3345,75;10,13
203405;Pesquisador das ciências agrárias;43;4248,85;5984,30;9043,65;27,78
203305;Pesquisador de clínica médica;41;4944,72;6964,39;10524,80;34,34
203205;Pesquisador de engenharia civil;42;5870,53;8268,35;12495,38;38,92
203210;Pesquisador de engenharia e tecnologia (outras áreas da engenharia);43;5512,78;7764,48;11733,91;36,52
203215;Pesquisador de engenharia elétrica e eletrônica;42;4403,16;6201,63;9372,08;29,27
203220;Pesquisador de engenharia mecânica;42;5560,46;7831,64;11835,41;37,22
203225;Pesquisador de engenharia metalúrgica;43;6042,06;8509,94;12860,47;39,91
203230;Pesquisador de engenharia química;40;5200,79;7325,06;11069,84;36,42
261215;Pesquisador de informações de rede;43;2332,58;3285,33;4964,89;15,33
203310;Pesquisador de medicina básica;42;5030,43;7085,11;10707,23;33,92
424120;Pesquisador de preços;43;1402,19;1974,91;2984,54;9,25
203005;Pesquisador em biologia ambiental;43;2969,11;4181,85;6319,73;19,61
203010;Pesquisador em biologia animal;44;1656,67;2333,34;3526,22;10,66
203015;Pesquisador em biologia de microorganismos e parasitas;39;3427,84;4827,95;7296,14;24,47
203020;Pesquisador em biologia humana;41;3537,52;4982,43;7529,60;24,33
203025;Pesquisador em biologia vegetal;44;1571,89;2213,92;3345,75;10,13
203405;Pesquisador em ciências agronômicas;43;4248,85;5984,30;9043,65;27,78
203105;Pesquisador em ciências da computação e informática;41;4771,46;6720,37;10156,02;32,76
203515;Pesquisador em ciências da educação;40;3190,94;4494,29;6791,90;22,36
203410;Pesquisador em ciências da pesca e aqüicultura;40;2911,00;4100,00;6196,04;20,5
203110;Pesquisador em ciências da terra e meio ambiente;40;5127,50;7221,83;10913,84;35,8
203415;Pesquisador em ciências da zootecnia;43;2200,02;3098,63;4682,74;14,5
203420;Pesquisador em ciências florestais;42;2279,38;3210,40;4851,65;15,43
203505;Pesquisador em ciências sociais e humanas;38;1921,36;2706,15;4089,61;14,29
203510;Pesquisador em economia;43;9138,68;12871,38;19451,61;59,87
203115;Pesquisador em física;41;4069,01;5731,00;8660,86;28,19
203520;Pesquisador em história;39;2973,53;4188,07;6329,13;21,37
203120;Pesquisador em matemática;41;1661,36;2339,95;3536,20;11,47
203315;Pesquisador em medicina veterinária;44;3400,96;4790,08;7238,92;21,94
201205;Pesquisador em metrologia;43;1512,39;2130,13;3219,11;9,85
262620;Pesquisador em música;39;1190,67;1677,00;2534,33;8,63
203525;Pesquisador em psicologia;40;2429,12;3421,30;5170,37;17,02
203125;Pesquisador em química;42;4202,53;5919,05;8945,05;28,5
203320;Pesquisador em saúde coletiva;39;4165,40;5866,76;8866,03;30,31
612505;Pessicultor;44;1259,31;1773,68;2680,44;8,06
716605;Petintal (calafetação);44;1128,38;1589,27;2401,75;7,26
213435;Petrógrafo;44;1086,30;1530,00;2312,18;6,95
848525;Picador de carne em matadouro;44;954;1296,43;1959,20;5,9
848510;Picador em açougue;44;964,03;1357,79;2051,93;6,19
724435;Picheleiro;44;1275,88;1797,01;2715,70;8,18
761366;Picotador de cartões jacquard;44;954;1250,00;1889,04;5,68
821440;Picotador de flandres;43;1154,74;1626,40;2457,86;7,51
341120;Piloto agrícola;43;2157,33;3038,49;4591,86;14,07
341105;Piloto comercial;43;3500,24;4929,91;7450,23;23,1
341105;Piloto comercial (exceto linhas aéreas);43;3500,24;4929,91;7450,23;23,1
341110;Piloto comercial de helicóptero (exceto linhas aéreas);40;3144,50;4428,88;6693,05;22,19
215305;Piloto de aeronaves;40;4079,00;5745,07;8682,13;28,78
215305;Piloto de avião;40;4079,00;5745,07;8682,13;28,78
377135;Piloto de competição automobilística;43;1584,72;2232,00;3373,07;10,46
215310;Piloto de ensaios em vôo;44;1579,75;2225,00;3362,49;10,11
215305;Piloto de helicóptero;40;4079,00;5745,07;8682,13;28,78
215305;Piloto de linha aérea regular;40;4079,00;5745,07;8682,13;28,78
215310;Piloto de provas;44;1579,75;2225,00;3362,49;10,11
781305;Piloto de rov;40;2145,60;3021,97;4566,89;14,96
341230;Piloto fluvial;44;1401,07;1973,34;2982,16;9,01
761815;Pinçador (produção têxtil);44;954;1230,94;1860,23;5,62
723330;Pintor;44;1096,09;1543,79;2333,02;7,04
262405;Pintor (artes visuais);42;1460,97;2057,70;3109,66;9,69
723310;Pintor (retoques);44;1134,02;1597,21;2413,75;7,28
723310;Pintor a pincel e rolo (exceto obras e estruturas metálicas);44;1134,02;1597,21;2413,75;7,28
723330;Pintor a revólver;44;1096,09;1543,79;2333,02;7,04
723220;Pintor a revólver (pintura eletrostática);42;1233,09;1736,75;2624,63;8,22
716610;Pintor de alvenaria;44;1161,76;1636,28;2472,79;7,46
723320;Pintor de automóveis;44;1122,87;1581,51;2390,03;7,24
723320;Pintor de aviões;44;1122,87;1581,51;2390,03;7,24
723330;Pintor de brinquedos;44;1096,09;1543,79;2333,02;7,04
723320;Pintor de carros;44;1122,87;1581,51;2390,03;7,24
716610;Pintor de casas;44;1161,76;1636,28;2472,79;7,46
752430;Pintor de cerâmica;44;1043,03;1469,05;2220,08;6,68
752420;Pintor de cerâmica a pistola;44;1150,50;1620,43;2448,84;7,39
752430;Pintor de cerâmica manual;44;1043,03;1469,05;2220,08;6,68
716610;Pintor de construções cênicas;44;1161,76;1636,28;2472,79;7,46
311725;Pintor de couros e peles à mão;44;965,38;1359,69;2054,80;6,18
311725;Pintor de couros e peles à pistola;44;965,38;1359,69;2054,80;6,18
716610;Pintor de decoração de fundo (cinema e teatro);44;1161,76;1636,28;2472,79;7,46
716610;Pintor de edifícios;44;1161,76;1636,28;2472,79;7,46
723315;Pintor de estruturas metálicas;44;1219,22;1717,21;2595,10;7,83
723330;Pintor de geladeira;44;1096,09;1543,79;2333,02;7,04
768625;Pintor de letreiros;44;1026,85;1446,27;2185,65;6,6
723315;Pintor de metais a pistola;44;1219,22;1717,21;2595,10;7,83
723320;Pintor de motos;44;1122,87;1581,51;2390,03;7,24
723330;Pintor de móveis - a pistola;44;1096,09;1543,79;2333,02;7,04
716610;Pintor de obras;44;1161,76;1636,28;2472,79;7,46
716610;Pintor de paredes;44;1161,76;1636,28;2472,79;7,46
723320;Pintor de vagões tanques;44;1122,87;1581,51;2390,03;7,24
723320;Pintor de veículos (fabricação);44;1122,87;1581,51;2390,03;7,24
991315;Pintor de veículos (reparação);44;1102,59;1552,94;2346,85;7,07
723325;Pintor especializado em pintura acrílica;44;1076,68;1516,46;2291,71;6,9
723320;Pintor especializado em pintura acrílica (veículos);44;1122,87;1581,51;2390,03;7,24
723315;Pintor industrial;44;1219,22;1717,21;2595,10;7,83
723325;Pintor por imersão;44;1076,68;1516,46;2291,71;6,9
723330;Pintor por pulverização (exceto veículos);44;1096,09;1543,79;2333,02;7,04
524310;Pipoqueiro ambulante;39;954;1165,26;1760,97;5,97
631105;Pirangueiro;44;1094,01;1540,86;2328,59;7,06
376215;Pirofagista;43;1101,39;1551,25;2344,30;7,22
812105;Pirotécnico;43;954;1215,02;1836,18;5,63
631325;Piscicultor;44;954;1278,72;1932,43;5,85
514330;Piscineiro;44;954;1232,39;1862,43;5,65
716525;Piseiro (mármore e granito);44;1149,39;1618,85;2446,46;7,37
716515;Piseiro (pastilhas);44;1185,56;1669,80;2523,45;7,64
752420;Pistoleiro (cerâmica);44;1150,50;1620,43;2448,84;7,39
721215;Plainador de metais (plaina limadora);44;1328,26;1870,79;2827,20;8,54
764305;Planchador de calçados;44;954;1284,95;1941,86;5,84
214910;Planejador de controle de qualidade;43;5170,90;7282,96;11006,23;33,87
262905;Planejador de interiores;43;1556,13;2191,74;3312,22;10,15
314205;Planejador de processos (fabricação de ferramentas);44;2568,03;3616,94;5466,03;16,59
314210;Planejador de processos (manutenção de ferramentas);43;1793,84;2526,54;3818,18;11,62
391125;Planejador de produção (técnico);43;2094,05;2949,37;4457,17;13,58
122520;Planejador de turismo (turismólogo);43;1493,86;2104,02;3179,66;9,85
214125;Planejador urbano;41;4112,53;5792,30;8753,50;28,37
391120;Planejista;43;2100,21;2958,05;4470,29;13,61
622020;Plantador - exclusive conta própria e empregador;44;954;1183,46;1788,48;5,39
622615;Plantador da matecultura;44;954;1191,99;1801,38;5,42
612225;Plantador de agave;44;954;1225,00;1851,26;5,57
612205;Plantador de algodão;40;1065,00;1500,00;2266,85;7,5
622205;Plantador de algodão - exclusive conta própria e empregador;44;954;1303,90;1970,49;5,93
622105;Plantador de arroz - conta própria;44;954;1330,27;2010,35;6,06
622105;Plantador de arroz - empregador;44;954;1330,27;2010,35;6,06
622315;Plantador de beterraba;44;954;1138,33;1720,27;5,18
622110;Plantador de cana-de-açúcar - conta própria;44;954;1062,47;1605,64;4,83
622110;Plantador de cana-de-açúcar - empregador;44;954;1062,47;1605,64;4,83
622020;Plantador de cultura permanente;44;954;1183,46;1788,48;5,39
622020;Plantador de cultura temporária;44;954;1183,46;1788,48;5,39
612215;Plantador de juta;44;954;954;1441,71;4,34
632340;Plantador de malva;44;954;1014,80;1533,60;4,61
622115;Plantador de milho e sorgo - empregador;44;954;1256,35;1898,63;5,71
612225;Plantador de sisal;44;954;1225,00;1851,26;5,57
622210;Plantador de sisal ou agave - exclusive conta própria e empregador;44;954;1161,97;1756,01;5,3
622120;Plantador de trigo - conta própria;44;954;1267,46;1915,42;5,77
622120;Plantador de trigo - empregador;44;954;1267,46;1915,42;5,77
519905;Plaqueiro;44;954;1269,66;1918,74;5,83
711325;Plataformista (petróleo);40;1252,22;1763,69;2665,34;8,93
723215;Platinador;44;1069,29;1506,04;2275,98;6,86
225127;Pneumologista;21;4978,60;7012,11;10596,91;66,43
225127;Pneumotisiologista;21;4978,60;7012,11;10596,91;66,43
632520;Poaieiro;44;954;1034,00;1562,61;4,7
717015;Poceiro;44;1028,55;1448,66;2189,26;6,58
717015;Poceiro (edificações);44;1028,55;1448,66;2189,26;6,58
622020;Podador agrícola;44;954;1183,46;1788,48;5,39
622605;Podador da cultura de cacau;44;954;990,92;1497,51;4,5
992225;Podador de árvores na conservação de vias permanentes;44;954;1168,03;1765,17;5,33
622615;Podador de erva-mate;44;954;1191,99;1801,38;5,42
622625;Podador de guaraná;44;954;999,59;1510,61;4,54
322110;Podólogo;43;1087,76;1532,06;2315,29;7,15
261525;Poeta;44;1310,13;1845,25;2788,60;8,39
352205;Polícia florestal e de mananciais;43;1955,87;2754,75;4163,05;12,86
519915;Polidor de artefatos de couro;43;954;1257,60;1900,52;5,84
519915;Polidor de calçados;43;954;1257,60;1900,52;5,84
764305;Polidor de calçados (na fabricação);44;954;1284,95;1941,86;5,84
752235;Polidor de cristais;44;954;1298,70;1962,64;5,92
752235;Polidor de cristais de óptica;44;954;1298,70;1962,64;5,92
721325;Polidor de ferramentas;44;1102,13;1552,30;2345,88;7,07
721325;Polidor de fieiras;44;1102,13;1552,30;2345,88;7,07
712220;Polidor de granito;44;1044,12;1470,60;2222,41;6,73
752235;Polidor de lentes;44;954;1298,70;1962,64;5,92
712220;Polidor de mármore;44;1044,12;1470,60;2222,41;6,73
716525;Polidor de mármore e granito (na construção);44;1149,39;1618,85;2446,46;7,37
712220;Polidor de marmorite;44;1044,12;1470,60;2222,41;6,73
721325;Polidor de matrizes;44;1102,13;1552,30;2345,88;7,07
721325;Polidor de metais;44;1102,13;1552,30;2345,88;7,07
721325;Polidor de metais a mão;44;1102,13;1552,30;2345,88;7,07
712220;Polidor de pedras;44;1044,12;1470,60;2222,41;6,73
721325;Polidor de rodas dentadas a máquina;44;1102,13;1552,30;2345,88;7,07
519935;Polidor de veículos;44;954;1189,68;1797,89;5,43
752230;Polidor de vidros;44;1066,41;1501,99;2269,85;6,83
752230;Polidor de vidros e cristais;44;1066,41;1501,99;2269,85;6,83
263105;Pontífice;42;1851,01;2607,06;3939,87;12,49
263105;Pope;42;1851,01;2607,06;3939,87;12,49
782145;Portaló nas operações de máquinas e equipamentos de elevação;44;1118,30;1575,07;2380,29;7,17
517410;Porteiro;43;954;1288,35;1946,99;6,05
517410;Porteiro de edifícios;43;954;1288,35;1946,99;6,05
517415;Porteiro de locais de diversão;42;954;1201,08;1815,10;5,67
517410;Porteiro industrial;43;954;1288,35;1946,99;6,05
783220;Portuário;43;954;1341,12;2026,74;6,18
374415;Pós-produtor de tv e vídeo;41;2289,12;3224,12;4872,38;15,67
611005;Posseiro na agropecuária - conta própria;44;954;1135,15;1715,48;5,17
723215;Prateador;44;1069,29;1506,04;2275,98;6,86
723235;Prateador (processo eletrolítico);44;1091,47;1537,28;2323,19;7
752425;Prateador de espelho;43;1033,94;1456,25;2200,73;6,72
215145;Prático de portos da marinha mercante;44;2799,89;3943,50;5959,54;17,93
354405;Pregoeiro;43;2356,87;3319,53;5016,57;15,5
263105;Prelado;42;1851,01;2607,06;3939,87;12,49
752330;Prensador cerâmico;44;1155,29;1627,17;2459,02;7,4
762330;Prensador de couros e peles;44;970,22;1366,50;2065,10;6,21
841464;Prensador de frutas (exceto oleaginosas);44;954;1287,48;1945,68;5,85
784125;Prensador de sacos;44;1046,80;1474,36;2228,10;6,71
841460;Prensador de sementes e frutas oleaginosas;44;975,1;1373,38;2075,50;6,26
519215;Prenseiro;44;954;1299,47;1963,80;5,92
519215;Prensista;44;954;1299,47;1963,80;5,92
773210;Prensista de aglomerado de madeira;44;997,94;1405,55;2124,11;6,39
773210;Prensista de aglomerados;44;997,94;1405,55;2124,11;6,39
811750;Prensista de borracha;44;1078,74;1519,36;2296,10;6,95
773215;Prensista de compensados;44;1003,82;1413,83;2136,62;6,44
773215;Prensista de lâmina de madeira;44;1003,82;1413,83;2136,62;6,44
751125;Prensista de ourivesaria;44;965,25;1359,51;2054,52;6,19
811760;Prensista de plástico;44;1044,28;1470,82;2222,74;6,72
823230;Prensista de rebolo de diamante;42;954;1199,24;1812,32;5,76
828110;Prensista de telhas e tijolos;44;954;1168,19;1765,41;5,34
823130;Preparador de aditivos;44;1078,13;1518,49;2294,79;6,91
823130;Preparador de aditivos e massas refratárias;44;1078,13;1518,49;2294,79;6,91
711105;Preparador de aglomerados de minérios e rochas;43;954;1230,01;1858,83;5,66
773220;Preparador de aglomerantes;43;1030,12;1450,88;2192,61;6,71
711105;Preparador de amostras de minérios e rochas;43;954;1230,01;1858,83;5,66
811335;Preparador de anéis de parafina;44;954;1340,71;2026,13;6,09
821245;Preparador de área de corrida;43;1046,43;1473,84;2227,31;6,83
722325;Preparador de areia - em fundição;44;1063,23;1497,51;2263,09;6,82
823115;Preparador de argila;44;1130,16;1591,78;2405,55;7,24
224115;Preparador de atleta;39;2183,83;3075,81;4648,26;15,6
823120;Preparador de barbotina;44;1043,81;1470,16;2221,75;6,75
764115;Preparador de calçados;44;954;1184,55;1790,13;5,39
773220;Preparador de cola para madeira;43;1030,12;1450,88;2192,61;6,71
823110;Preparador de composição de matéria-prima (vidro);44;1034,99;1457,73;2202,97;6,63
762340;Preparador de couros curtidos;44;954;1174,51;1774,96;5,34
513420;Preparador de drinques e bebidas;43;954;1252,42;1892,69;5,78
823125;Preparador de esmaltes (cerâmica);44;1538,73;2167,22;3275,17;9,85
842105;Preparador de essência de fumo;43;954;1217,29;1839,60;5,61
724220;Preparador de estruturas de aço;44;964,76;1358,82;2053,48;6,19
724220;Preparador de estruturas metálicas;44;964,76;1358,82;2053,48;6,19
711120;Preparador de explosivos bombeados - detonador (blaster);43;1165,90;1642,11;2481,60;7,56
